건축물_유형,근저당권_개수,채권최고액,근저당권_설정일_최근,신탁_등기여부,압류_가압류_개수,선순위_채권_존재여부,전입_가능여부,우선변제권_여부,주소,전세가,매매가,전세가율,과거_매매가,과거_전세가,과거_전세가율,위험도
아파트,0,0,,False,5,True,False,False,경기도 부천시 원미구 원미동 89-3 서해그랑빌 제101동 제2층 제203호,,,,,,,1
아파트,0,0,,False,7,True,False,False,경기도 부천시 원미구 원미동 89-6 서해그랑빌 제102동 제2층 제201호,,,,288000000.0,,,1
아파트,0,0,,False,9,True,False,False,경기도 부천시 원미구 원미동 89-6 서해그랑빌 제102동 제4층 제403호,,,,283000000.0,,,1
아파트,1,200000000,2021-08-25,False,28,True,False,False,경기도 부천시 오정구 원종동 296-6 다하임에이동 제4층 제403호,,,,287000000.0,287000000.0,100.00%,1
다세대주택,0,0,,False,7,True,False,False,경기도 부천시 원미구 약대동 133-12외 1필지 골든탑스 제4층 제402호,,,,235500000.0,235500000.0,100.00%,1
다세대주택,0,0,,False,5,True,False,False,경기도 부천시 원미구 약대동 133-12외 1필지 골든탑스 제5층 제501호,,,,229000000.0,229000000.0,100.00%,1
기타,0,0,,False,9,True,False,False,경기도 부천시 오정구 원종동 338-3 리치하임2 제3층 제301호,,,,,309000000.0,,1
아파트,0,0,,False,9,True,False,False,경기도 부천시 오정구 원종동 248-15 원종캐슬 제3층 제302호,,,,,,,1
아파트,0,0,,False,9,True,False,False,경기도 부천시 오정구 원종동 248-15 원종캐슬 제3층 제303호,,,,,282000000.0,,1
아파트,0,0,,False,7,True,False,False,경기도 부천시 오정구 원종동 248-15 원종캐슬 제4층 제401호,,,,,277000000.0,,1
기타,0,0,,False,3,True,False,False,경기도 부천시 원미구 원미동 42-1 해냄스토리주건축물제1동 제6층 제606호,,,,304000000.0,304000000.0,100.00%,1
아파트,0,0,,False,18,True,False,False,경기도 부천시 원미구 원미동 42-1 해냄스토리주건축물제1동 제10층 제1003호,,,,304000000.0,304000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,경기도 부천시 소사구 송내동 600-29 아펠빌리지비 제102동 제5층 제502호,,,,226000000.0,,,1
아파트,0,0,,False,19,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제2층 제202호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제2층 제204호,,,,,,,1
아파트,0,0,,False,19,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제3층 제301호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제3층 제303호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제4층 제403호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제4층 제408호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제6층 제602호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제7층 제702호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제8층 제802호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제8층 제804호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제9층 제904호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제10층 제1003호,,,,,,,1
아파트,0,0,,False,16,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제10층 제1009호,,,,,,,1
아파트,0,0,,False,14,True,False,False,경기도 부천시 소사구 송내동 598-3 송내승윤노블리안 제15층 제1506호,,,,,,,1
기타,0,0,,False,7,True,False,False,경기도 부천시 오정구 고강동 288-2 유창팰리스13차 제3층 제302호,,,,,304000000.0,,1
기타,0,0,,False,8,True,False,False,경기도 부천시 원미구 춘의동 123-38 드림채 제3층 제302호,,,,,309000000.0,,1
기타,0,0,,False,4,True,False,False,경기도 부천시 원미구 춘의동 155-6 에쓰제이로얄팰리스 제4층 제2동403호,,,,8176108.0,330000000.0,4036.15%,1
기타,0,0,,False,1,True,False,False,경기도 부천시 원미구 춘의동 155-6 에쓰제이로얄팰리스 제8층 제2동802호,,,,8202865.0,350000000.0,4266.80%,1
기타,0,0,,False,9,True,False,False,경기도 부천시 오정구 고강동 362-28 행우센트럴빌 제5층 제504호,,,,,299000000.0,,1
기타,0,0,,False,5,True,False,False,경기도 부천시 소사구 송내동 610-6 예일캐슬 제2층 제201호,,,,319000000.0,319000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,경기도 부천시 소사구 송내동 610-6 예일캐슬 제4층 제401호,,,,,319000000.0,,1
기타,0,0,,False,5,True,False,False,경기도 부천시 소사구 송내동 610-6 예일캐슬 제4층 제403호,,,,,319000000.0,,1
아파트,0,0,,False,1,True,False,False,경기도 부천시 오정구 삼정동 288-24 벨루가2차 제2층 제201호,,,,249000000.0,249000000.0,100.00%,1
다세대주택,0,0,,False,7,True,False,False,경기도 부천시 오정구 삼정동 281-15 다온하우스 제2층 제204호,,,,,292000000.0,,1
기타,0,0,,False,9,True,False,False,경기도 부천시 원미구 심곡동 330-6 지호빌 제2층 제201호,,,,289000000.0,289000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,경기도 부천시 원미구 심곡동 330-6 지호빌 제2층 제202호,,,,265000000.0,265000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,경기도 부천시 원미구 심곡동 330-6 지호빌 제5층 제501호,,,,240000000.0,240000000.0,100.00%,1
아파트,1,4917000000,2022-10-28,False,7,True,False,False,경기도 부천시 원미구 심곡동 114-4 썬라이즈시티 제1층 제103호,,,,,,,1
기타,1,700000000,2023-09-25,False,9,True,False,False,경기도 부천시 원미구 심곡동 303-16 스타파크힐에스 제1층 제101호,,,,,,,1
아파트,1,700000000,2023-09-25,False,9,True,False,False,경기도 부천시 원미구 심곡동 303-16 스타파크힐에스 제5층 제501호,,,,,,,1
아파트,1,700000000,2023-09-25,False,9,True,False,False,경기도 부천시 원미구 심곡동 303-16 스타파크힐에스 제5층 제502호,,,,,,,1
아파트,1,700000000,2023-09-25,False,9,True,False,False,경기도 부천시 원미구 심곡동 303-16 스타파크힐에스 제5층 제503호,,,,,,,1
빌라,1,660000000,2023-01-26,False,1,True,False,False,경기도 부천시 원미구 중동 1059 신중동역 랜드마크 푸르지오시티 제2층 제231호,,,,808660000.0,,,1
아파트,2,468000000,2023-04-25,False,4,True,False,False,경기도 부천시 원미구 중동 1059 신중동역 랜드마크 푸르지오시티 제4층 제403호,,,,424420000.0,,,1
다세대주택,1,78000000,2011-02-28,False,3,True,False,False,인천광역시 중구 율목동 76 제1층 제101호,,,,90000000.0,,,1
아파트,1,68400000,2019-09-09,False,18,True,False,False,인천광역시 중구 율목동 247-4 제3층 제302호,,,,82000000.0,,,1
아파트,1,42000000,2012-11-21,False,15,True,False,False,인천광역시 중구 송월동1가 4-20 수정빌라 제4층 제401호,,,,90000000.0,,,1
빌라,0,0,,False,36,True,False,False,인천광역시 동구 송림동 8-699 미래아트빌라 롯데 1동 제4층 제403호,,,,92000000.0,92000000.0,100.00%,1
아파트,1,3000000000,2022-03-31,False,9,True,False,False,인천광역시 중구 율목동 231-82 예랑빌라 제에이동 제1층 제101호,,,,85000000.0,85000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,인천광역시 중구 송월동1가 1-22외 1필지 우진빌라 제4층 제402호,,,,90000000.0,80000000.0,88.89%,1
아파트,0,0,,False,10,True,False,False,인천광역시 중구 송월동1가 4-273 천지인홈타운 제110동 제5층 제501호,,,,75000000.0,75000000.0,100.00%,1
아파트,1,458400000,2022-05-25,False,22,True,False,False,인천광역시 동구 송림동 339외 1필지 송림풍림아이원아파트 제109동 제15층 제1502호,,,,250000000.0,,,1
아파트,3,1033200000,2021-12-01,False,18,True,False,False,인천광역시 부평구 부평동 70-5 부평동아아파트 제12동 제12층 제1206호,,,,432000000.0,,,1
빌라,0,0,,False,1,True,False,False,인천광역시 부평구 십정동 409-9 제3층 제301호,,,,97000000.0,97000000.0,100.00%,1
아파트,0,0,,False,28,True,False,False,인천광역시 부평구 부평동 756-222 제2층 제202호,,,,100000000.0,100000000.0,100.00%,1
아파트,0,0,,False,24,True,False,False,인천광역시 부평구 부평동 767-59 제지하층 제비01호,,,,55000000.0,,,1
아파트,0,0,,False,23,True,False,False,인천광역시 부평구 부평동 768-339 드림빌라트 제지하층 제01호,,,,65000000.0,65000000.0,100.00%,1
아파트,0,0,,False,9,True,False,False,인천광역시 부평구 십정동 408-36 제1층 제103호,,,,98000000.0,98000000.0,100.00%,1
아파트,1,216000000,2022-09-08,False,18,True,False,False,인천광역시 서구 석남동 544-12,,,,,,,1
아파트,0,0,,False,8,True,False,False,인천광역시 서구 석남동 564-2 맘모스연립 제에이동 제1층 제101호,,,,170000000.0,100000000.0,58.82%,1
빌라,0,0,,False,9,True,False,False,인천광역시 서구 가좌동 155-24 가좌빌라 제에이동 제4층 제402호,,,,90000000.0,90000000.0,100.00%,1
아파트,0,0,,False,16,True,False,False,인천광역시 서구 가좌동 160-23외 1필지 성웅산호빌라 제5동 제1층 제101호,,,,60000000.0,60000000.0,100.00%,1
아파트,0,0,,False,13,True,False,False,인천광역시 부평구 부평동 768-64외 1필지 서진빌라 제2층 제202호,,,,100000000.0,100000000.0,100.00%,1
아파트,2,265600000,2022-05-03,False,4,True,False,False,인천광역시 부평구 부개동 494 성일아파트 제301동 제13층 제1312호,,,,170000000.0,,,1
아파트,0,0,,False,14,True,False,False,인천광역시 부평구 부평동 751-40 청하빌라 제가동 제1층 제101호,,,,168000000.0,168000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,인천광역시 서구 가좌동 146-11 진명빌라 제3동 제4층 제401호,,,,108000000.0,,,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 371-9 세종탑스빌 제3동 제3층 제302호,,,,110000000.0,110000000.0,100.00%,1
아파트,0,0,,False,11,True,False,False,인천광역시 부평구 부평동 484-1 삼정그린빌 제3층 제301호,,,,122000000.0,122000000.0,100.00%,1
아파트,0,0,,False,4,True,False,False,인천광역시 부평구 부평동 673-6 삼성탑스빌 제4층 제402호,,,,129000000.0,120000000.0,93.02%,1
아파트,0,0,,False,12,True,False,False,인천광역시 부평구 부평동 768-296 뉴정일그린타운 제8동 제1층 제101호,,,,83000000.0,83000000.0,100.00%,1
아파트,0,0,,False,12,True,False,False,인천광역시 부평구 부평동 443-4 고려아파트 제3층 제304호,,,,119000000.0,119000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 441-43 수연아파트 제5층 제502호,,,,110000000.0,110000000.0,100.00%,1
아파트,3,62500000,2021-11-04,False,4,True,False,False,인천광역시 부평구 부평동 503-5 현대타운 제5층 제502호,,,,165000000.0,165000000.0,100.00%,1
아파트,0,0,,False,16,True,False,False,인천광역시 부평구 부평동 148-5 세림아파트 제3층 제303호,,,,44000000.0,,,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 146-22 금호아파트 제5층 제504호,,,,105000000.0,105000000.0,100.00%,1
다세대주택,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 768-276 뉴정일그린타운 제1동 제4층 제402호,,,,100000000.0,100000000.0,100.00%,1
아파트,0,0,,False,8,True,False,False,인천광역시 부평구 부평동 458-6 신대림아파트 제5층 제502호,,,,130000000.0,130000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 768-8 성우빌라 제1동 제5층 제503호,,,,100000000.0,100000000.0,100.00%,1
아파트,1,65000000,2017-08-31,False,23,True,False,False,인천광역시 부평구 십정동 400-15 대풍아트맨션 제1동 제2층 제202호,,,,158000000.0,,,1
아파트,0,0,,False,11,True,False,False,인천광역시 부평구 부평동 452-22 신대림아파트 제5층 제504호,,,,133000000.0,133000000.0,100.00%,1
빌라,0,0,,False,10,True,False,False,인천광역시 부평구 부평동 768-326 현대그린타운 제에이동 제4층 제401호,,,,130000000.0,,,1
아파트,0,0,,False,15,True,False,False,인천광역시 부평구 부평동 494-2 아이앤비아파트 제3층 제305호,,,,,,,1
아파트,1,120000000,2017-05-12,False,5,True,False,False,인천광역시 부평구 부평동 505-10 늘푸른아파트 제9층 제902호,,,,180000000.0,,,1
아파트,1,167000000,2008-09-19,False,15,True,False,False,인천광역시 부평구 부평동 741-1 위너스빌 제2동 제5층 제501호,,,,198000000.0,,,1
오피스텔,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 373-34 성현드림빌 제비동 제4층 제402호,,,,140000000.0,140000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,인천광역시 부평구 부평동 558-2외 1필지 제4층 제403호,,,,174000000.0,174000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 476-6 창우아이빌 제5층 제504호,,,,136000000.0,136000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 461-1 그린캐슬 제5층 제502호,,,,155000000.0,155000000.0,100.00%,1
아파트,0,0,,False,20,True,False,False,인천광역시 부평구 부평동 146-9외 1필지 네오스빌 제10층 제1002호,,,,210000000.0,210000000.0,100.00%,1
다세대주택,0,0,,False,8,True,False,False,인천광역시 부평구 부평동 484-4 스프링스빌 제비동 제4층 제401호,,,,150000000.0,163500000.0,109.00%,1
빌라,1,141700000,2010-07-16,False,5,True,False,False,인천광역시 부평구 부평동 203-40 청담빌리지 제2층 제201호,,,,162000000.0,,,1
아파트,1,110500000,2011-01-07,False,38,True,False,False,인천광역시 부평구 부평동 534-167 엠타워 제2층 제201호,,,,,,,1
빌라,0,0,,False,12,True,False,False,인천광역시 부평구 부평동 470-1 제4층 제401호,,,,206000000.0,206000000.0,100.00%,1
아파트,1,92300000,2018-03-22,False,3,True,False,False,인천광역시 부평구 십정동 410-7 도담로즈빌 제4층 제402호,,,,,,,1
아파트,1,156000000,2017-08-10,False,15,True,False,False,인천광역시 부평구 부평동 568-1 대준블루온 제1층 제105호,,,,,,,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 568-1 대준블루온 제8층 제806호,,,,78000000.0,78000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 568-1 대준블루온 제13층 제1301호,,,,95000000.0,95000000.0,100.00%,1
아파트,1,252000000,2021-09-15,False,6,True,False,False,인천광역시 부평구 부평동 500-19 리코팰리스1차 제3층 제301호,,,,190000000.0,190000000.0,100.00%,1
아파트,2,145000000,2022-05-04,False,7,True,False,False,인천광역시 부평구 부평동 146-23 리젠시아 제8층 제804호,,,,175000000.0,175000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,인천광역시 부평구 부평동 505-2외 2필지 헤리움 제14층 제1416호,,,,67500000.0,67500000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 217-3 엔에스파크 제102동 제7층 제705호,,,,235000000.0,235000000.0,100.00%,1
아파트,1,36000000,2021-12-20,False,4,True,False,False,인천광역시 부평구 십정동 467-11 제4층 제409호,,,,75000000.0,75000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,인천광역시 부평구 부평동 147-17외 2필지 해피플러스 제2층 제206호,,,,199000000.0,199000000.0,100.00%,1
아파트,0,0,,False,19,True,False,False,인천광역시 부평구 부평동 504-4외 1필지 현대홈타운 제4층 제402호,,,,174000000.0,174000000.0,100.00%,1
아파트,2,150000000,2019-12-04,False,9,True,False,False,인천광역시 부평구 부평동 241-3 모던캐슬 제6층 제601호,,,,148000000.0,140000000.0,94.59%,1
